0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
16168	17441	9002	1654	16019	12573	6534	9431	16258	6159	8959	7391	1629	3187	9906	18939	17201	11352
12994	8833	6304	4494	13869	13585	3294	1243	2571	5131	1959	16556	18938	5680	10069	9125	6339	18638
10807	10641	1504	2020	9715	5770	6314	1847	9164	2661	15517	10188	14250	10439	17317	595	4114	7354
13198	16021	1346	9564	10264	1618	8970	16535	3353	14553	2589	18777	16385	3000	10	13161	15720	6241
9039	16735	3748	3811	9407	12155	5823	1269	3895	10629	3603	13857	17385	19016	3592	5997	7076	2622
1469	14206	9338	9799	3694	8550	8	18186	14021	12956	1736	9925	8444	7727	9463	14537	8621	10036
18598	14440	11212	11165	3121	7086	7311	6512	14998	18410	1003	7228	16710	11317	18285	1922	9665	17110
922	9217	12162	6491	1976	17658	757	2167	13093	2108	2306	18524	18968	3701	6092	980	5249	15487
5309	13811	3663	4111	10753	9762	14481	9416	6289	2134	11007	701	6477	6127	5209	9206	4377	916
2411	16695	11727	17013	4133	12330	7906	17373	10183	11507	10589	11167	7410	12519	8034	18573	12993	13908
6453	12876	3653	5008	1335	17887	4981	9739	7001	13418	232	14349	11250	5487	715	2179	1497	1353
9753	1882	5732	14647	11797	14034	12604	12821	17517	18262	9825	12183	2079	351	16600	987	10909	18822
7059	15332	17210	3574	12683	3475	17308	35	17529	3406	2763	3807	14486	1754	18502	166	16845	9340
6451	11896	8205	14973	7088	12019	375	2062	14778	6490	18562	6306	10141	4036	5604	18577	8184	16248
5135	18527	10968	3240	15318	6496	15017	27	18946	2369	6449	4350	16874	16208	7388	17644	3422	14149
2430	4365	3557	500	16131	330	14070	3881	5083	8712	2561	10497	18569	14481	4451	13811	1926	14172
13048	13083	14290	15247	3146	6404	11407	3716	12754	6500	1654	396	12227	5081	414	17004	3683	4860
4906	14679	11015	7090	10458	205	7179	6143	14744	7675	6372	8954	6729	8090	14474	3654	8432	10354
3155	6462	4253	9856	9414	182	14735	13096	16425	7307	12380	14120	14327	6943	4051	16540	1017	2400
13382	2310	151	17223	3222	18799	15997	12042	13724	16819	8812	13175	5059	5070	15373	7110	4181	9523
3324	18467	345	1313	2418	14193	13744	12687	3763	15751	8864	7894	2973	10885	17586	9200	2090	9741
6915	17342	12870	17542	1740	10872	11679	15583	15263	2653	2118	15854	16149	13006	8266	12451	9188	8323
122	12302	2720	1446	10141	8006	6480	8556	7579	10554	7826	13093	9703	15767	17431	12585	4946	758
2917	1863	18033	13699	2975	2742	16983	1063	17602	476	186	3098	16547	13314	4955	202	924	9443
17690	12539	6303	9897	18582	15	12898	11377	14530	8526	2716	5325	5009	3869	441	4489	14245	2892
9708	18779	14551	32	12969	7511	6879	10798	2566	17606	4511	3976	5221	11659	14068	3043	9111	11728
17637	7654	5685	366	7618	13417	1600	6297	10882	9787	13444	15161	10922	12203	13175	11448	18733	4531
13151	14543	2859	9885	110	73	15422	7805	3566	1862	11873	17056	18715	9105	17072	16120	4313	9785
16538	13468	1730	17457	13823	18232	10603	17582	16596	14087	7106	4392	254	14567	15638	1376	18571	235
5495	18235	51	10731	6359	3280	4447	7879	15168	2769	8430	5999	13837	12532	14079	1774	3455	6734
7353	4581	1563	7040	6356	10092	1807	972	512	9408	16273	11833	4088	16272	1670	4986	832	5290
3404	8278	14940	10351	16700	6624	8139	6690	17030	3132	14005	15444	18128	833	12976	17577	9529	18066
14999	18364	6779	8643	4786	18420	16474	10951	12703	12386	15886	4351	8046	2419	18340	12229	10911	11770
354	8274	296	9054	14935	10549	2174	3437	8905	4518	15580	18501	12104	4812	7379	17282	14841	18569
9384	8957	18070	3704	14255	18293	6431	8625	18366	2663	13722	4269	1472	7312	13225	9014	17242	1964
10764	16943	13650	10955	4786	1052	12492	4587	18854	16728	16567	1880	3159	8814	18423	15886	3215	18418
4203	4774	3884	18706	9213	13814	8928	3642	4714	9798	14432	9239	5951	13683	9106	10633	12485	12777
428	15888	16862	3569	2264	6819	9355	15480	8304	8306	8829	12672	14800	15087	2853	10346	14010	12221
13613	1670	121	14782	13758	14535	18627	11947	9282	13878	9847	9681	267	7957	8422	2792	10722	3034
10784	8900	5939	2190	17745	9314	17561	3193	4244	644	11605	6745	8011	16709	17419	17571	6989	16288
178	4802	225	10884	2808	12590	4705	2230	18935	7655	276	9225	9541	7570	18814	5764	3529	12062
15924	5333	17759	13793	6836	9925	9818	11803	3547	1903	18339	8123	1445	18456	15780	11642	11099	13819
3431	14491	2678	6006	3868	12082	16822	8142	15414	16058	4199	12480	16024	17178	12877	16641	2203	4166
1924	3362	1469	13520	5446	1305	6174	1262	8567	12099	12710	16096	15866	11910	18646	7399	4549	9284
10758	11425	4719	18001	13237	17739	737	17572	9420	3481	3227	9176	10028	3113	15537	11019	13186	15623
18279	3183	9521	565	5350	10490	15203	269	16524	14625	2600	10989	8052	12923	2778	4303	15336	16350
17155	7103	15063	17005	7136	428	11395	3279	243	5525	3987	1624	8559	11802	17571	11797	891	11145
6017	14659	16950	16485	3469	9432	12223	10643	19020	2552	5618	9325	17123	18224	17939	12269	7820	13627
16644	16552	15220	9992	4818	18911	503	7898	15307	17845	7202	2627	4499	12357	18555	12701	15834	4919
10906	1877	13141	5419	15371	12612	14102	5643	16219	5708	8615	2111	7077	3344	9359	15340	18013	8734
10456	9730	16977	11699	2516	13900	15703	6896	6347	12106	300	3470	15866	530	11593	17661	4542	11286
19004	10374	6875	2980	17327	7477	18990	5527	13856	1299	7866	7798	17052	18911	5645	1836	16397	8393
7010	13385	17664	3032	39	14094	12810	8444	5012	2653	7601	3659	12480	4139	9178	6481	4604	14912
8061	17586	16498	16838	3886	7083	14620	13727	7130	18822	1739	11321	4392	3011	5903	11577	178	246
8636	10589	12054	16583	18874	192	2653	6084	2131	2026	448	12020	1973	17055	16676	18464	17774	17631
1523	9040	2990	6982	2494	7887	3533	6904	15189	4163	9763	17125	810	6680	271	13268	16083	407
11041	8407	18685	18808	8927	5589	416	2514	18722	15373	632	11	18740	14665	14797	1187	2469	18042
7483	13763	6573	5578	7593	400	7825	7284	1325	5592	10680	12398	16167	14579	12009	5325	17836	13831
3872	10576	5576	4395	14449	7183	1543	5140	15019	10478	8369	556	10526	9986	10903	16208	13871	15204
11435	5342	8392	18359	1625	13731	17269	4550	18390	1495	845	6950	6662	17129	365	11945	6331	5994
6068	1696	7912	5575	7941	18631	14103	10306	1877	9186	17550	1467	9608	5110	1061	16756	14349	7406
9575	15769	10678	3759	8413	1146	9381	18163	15286	14916	13873	18171	809	6648	7877	5144	7947	6425
12127	1518	11512	1797	12664	8458	4985	3789	7387	9511	15799	11496	1876	17512	4710	12627	13306	5694
13696	5571	18673	15736	13693	16083	12647	1381	6734	16134	2965	2442	15719	7318	676	12528	15832	14239
9533	10392	2282	12531	9259	13031	1096	12462	10014	8664	3308	6046	1023	15026	14663	9082	17919	1997
18946	3715	17682	3396	11407	4696	15317	9919	18447	14153	14135	6680	16908	13379	2197	5704	11540	456
10967	884	12295	2212	11945	11731	2711	8470	728	14807	2450	9038	3404	2451	10109	6367	1756	17641
5038	601	5286	8715	15094	16629	16038	17560	14566	5508	9686	10536	8996	10087	10258	10537	1361	11454
6723	18683	15668	18991	767	2769	13104	7446	14545	13590	2033	12001	5181	12929	7397	7146	18157	15776
16584	12882	17994	10006	12156	11109	7578	12662	500	12757	6332	5275	14766	11031	495	3531	9363	7771
2994	17833	3102	7113	18604	6929	5164	7650	3885	3468	11636	5956	15616	2069	8500	11149	1641	5960
14345	11504	11415	5840	15978	3504	15288	13742	9456	575	1435	11977	1704	10374	17888	3274	14707	9092
3568	1735	3968	7867	1330	5769	9550	5409	1047	2170	10247	2431	831	11147	15488	6138	12743	6543
7251	12299	10556	13885	3300	2808	11986	13026	9402	18907	9310	6756	2716	3772	5264	14058	1638	9902
17403	1042	16530	17440	3543	8067	7861	339	10457	2790	1325	13667	18729	15238	14291	10126	8351	13736
10666	8420	11089	15190	13398	15755	1614	7497	9737	18630	17121	16612	11251	9190	3347	9196	14253	7404
12652	4798	10434	11419	1460	16107	12951	10661	8563	8395	14197	10321	16021	5706	948	14001	17130	16955
7310	11541	1660	6484	12686	6018	18505	17679	16222	9743	5730	909	12233	18065	2821	4160	13611	3364
12351	16094	7195	13102	8929	4218	4661	8904	6271	9075	18575	14363	17796	14712	14595	16090	18887	1504
11260	2339	17482	1211	11356	2303	10326	14497	13131	436	6100	7981	7297	12658	11767	11067	15120	7224
5712	15505	6437	4345	6865	4846	12109	7941	1107	762	5455	1556	7509	14048	17658	388	18924	18239
4362	15135	3914	12743	14816	11176	8396	18053	1929	13596	4472	10877	1795	5087	6785	10120	12194	579
11198	4568	17722	8140	3089	14668	5717	8514	18344	17532	3525	11367	2374	3905	15368	13709	11542	17317
11664	14741	12068	4816	1270	3749	15347	7457	16458	2460	14744	3487	12620	15752	18344	6962	6965	16251
11598	16376	1382	10393	16660	1188	9889	1014	17977	713	12361	4493	9750	8785	11254	7934	18555	17999
11134	7958	15115	14672	5526	10937	10466	8439	16550	4445	5828	4134	8079	4879	8663	3380	7494	11984
3297	5860	18134	2069	2340	16449	15408	8541	8066	1818	6586	7208	512	989	764	2176	6811	10530
17474	14869	3640	17310	2678	14411	15440	10139	7156	11835	3762	17953	8499	16974	3153	3499	12627	9917
10209	16012	13234	18361	18254	15366	5972	651	3824	6030	8105	12037	17483	10277	16597	6275	6537	296
6952	4558	10314	16576	16289	16653	11985	16577	16917	941	6347	14417	9272	16539	3914	1116	12028	2161
16156	14113	12717	10428	17949	1663	10703	14690	1799	3491	3246	12960	4657	6429	9315	10177	10937	14694
11101	7623	7262	9175	17160	9995	8446	13629	4911	16626	2015	7841	6727	3936	892	4379	16644	7737
12768	9196	14458	16581	16502	5768	10933	14605	2334	10217	5146	18978	4371	4539	9504	16396	10889	15945
11382	8711	7982	9715	9291	18355	3035	13058	13417	267	11922	11984	2722	4277	15053	7388	15273	3618
1139	4657	1727	10258	8583	6562	11309	4502	14792	16359	2927	6836	14725	2537	1587	16236	17601	17234
13586	15988	5988	13601	3967	2798	15136	4465	7552	1695	5264	17691	18955	10566	12768	14067	11777	16073
7498	14567	16835	3408	2530	1555	13208	294	7890	9534	1257	13042	828	14422	10825	14530	17847	2168
411	6750	9295	9162	3342	4162	1938	6748	17015	18513	2099	10915	1018	5857	17106	8656	810	13466
12469	15324	17577	3139	810	3688	11697	16190	13165	16649	16524	6161	13986	3432	7476	5678	15387	407
3334	12814	16689	14208	12096	571	10836	3281	5804	8557	4206	18472	13434	1186	18678	18802	4153	1821
6797	11725	641	13731	7752	4881	9940	820	1477	17034	10430	18294	17091	3269	827	2404	15758	7560
17735	8523	14361	7494	3308	10099	18438	3609	7980	11144	13406	17568	3821	18426	11508	5297	4136	1085
8792	5366	4416	12599	13733	2061	15746	9678	16506	18252	994	8361	16431	1933	11453	4165	8570	13389
12198	14638	5353	15868	15248	14861	8092	11124	8260	16306	15018	2444	15008	2173	15576	15091	18245	996
14745	545	1013	9352	5363	9251	15748	8924	3147	4030	17954	17189	1684	1608	5510	17334	13232	1488
14814	7527	8668	11890	3552	15025	16352	16787	11732	12046	4867	10088	2062	1184	15072	4965	5713	12970
8345	15202	18118	1696	15335	13986	5292	7196	3825	17088	5769	12650	2404	12353	5774	13267	12359	6610
10960	14451	9197	4222	3295	17110	14601	13259	15826	3866	7226	3185	4839	8373	15198	9281	2294	17678
17941	10107	2944	2825	5295	5717	11298	14125	3994	15050	12490	792	7877	15346	395	19011	7549	819
12136	1370	4776	15838	18730	17532	18358	13550	3100	8453	5700	16499	6735	2265	3721	15216	9981	17429
11566	14488	3147	446	3508	11337	7621	14950	12408	5230	10342	7854	17158	1490	2088	16828	1756	14058
9097	10214	18112	4381	12990	17871	16632	9465	13322	11751	14722	418	4706	17510	11073	6678	9920	5683
17784	10530	6851	13881	11559	1133	12923	10611	11207	11582	4990	9393	6618	5770	2234	12864	9321	18774
1638	7884	1988	18970	2942	13072	14798	11754	12080	18663	3198	9522	4184	11134	8964	2178	1758	6587
18764	13359	7448	1627	7176	5528	9781	16089	15265	17524	15430	7176	3977	16517	2469	14508	3535	9149
9123	12957	1218	8426	5186	9223	14216	13543	11583	6049	10485	221	12565	14388	2957	17542	9538	2494
3709	5125	4339	18700	10298	16748	4216	420	1030	6765	3262	12920	9819	14441	10717	612	7050	16017
13232	256	18953	7167	18423	17348	16918	2977	17400	16486	1153	1930	1294	13509	14243	16524	2174	3948
17352	9516	16339	4462	16220	2753	2016	10836	4995	16929	3641	14154	16193	1671	13240	4135	6455	492
14074	1821	11797	9876	18674	14652	13400	11285	8176	2300	1400	12356	16624	3575	7349	4391	14061	7432
889	17705	7917	15197	4228	13272	10453	15322	16755	12740	12999	702	3521	12114	10483	2059	17048	10115
16207	7645	2526	422	3303	10192	3319	6885	11041	4285	1023	4852	5020	7550	14383	13982	9783	12090
10801	5180	14958	3262	1300	3302	3075	5975	11119	17872	14254	3060	8781	10281	18972	17427	4567	9927
6269	7973	7246	15019	3207	16590	3716	2199	1754	5109	15754	12910	7867	3613	6908	18685	14081	8895
13250	12744	5347	9783	7510	2001	4500	5182	6734	18305	17851	5025	2700	10163	15818	15923	4991	2081
1667	10388	13423	13904	4705	734	4789	17665	12586	9651	18884	8124	8946	13001	11517	18213	6912	12376
682	1905	18270	17949	2017	16312	69	12830	14576	13659	1229	14632	2305	1531	13385	5695	11630	5127
3955	13272	12655	12542	3643	10592	4550	16325	7405	9444	13251	2994	1918	6386	17984	5162	5142	3667
1613	16577	14315	12268	2668	18568	11381	493	1538	17444	18716	18796	13017	13727	415	8850	3606	934
5236	888	2904	11450	9495	13725	2318	12063	17451	14067	6448	9376	8232	7975	4022	14472	4655	445
1304	4968	7242	14849	1446	11126	2764	9103	13238	11462	1149	1802	4844	3728	459	1655	10605	17357
7695	8002	11089	12120	13766	7413	6433	5990	6703	18510	2940	16884	11081	7818	8377	13815	647	4564
7487	4225	1345	1708	3155	16831	14047	361	12398	5332	1337	15713	1153	6134	7553	5264	10009	15851
12281	5835	16891	3145	799	1011	10723	5873	3405	6858	7071	16656	14006	15752	4937	11387	17248	8312
1488	17359	14371	10343	10505	7876	11191	4822	11874	16375	8964	9401	15813	3614	7563	14931	16959	13657
15117	8238	15731	15821	16786	3335	15829	6676	1826	15165	15687	13214	9549	9883	14454	14263	11530	6527
17988	11251	17775	12343	135	3192	16322	4814	4071	10943	18884	11615	18557	14694	11088	18355	6837	18668
4571	4554	7351	3164	5713	1501	8402	767	15061	4911	14711	8972	16600	14188	18025	2447	6848	6971
16731	14452	16280	3096	12930	10165	9514	14935	12555	14795	11152	1101	10412	693	1442	16321	459	18927
5075	15552	4887	6969	9528	11951	5503	18497	9743	8908	14903	18035	4534	6488	299	17492	6540	14723
16461	8086	7140	17637	16982	15063	18652	6515	838	2729	8932	10050	6318	10486	18894	9444	13235	7372
11871	10943	7702	5685	7653	14311	16435	1252	13884	7494	580	1252	1979	6217	17508	18018	13528	15837
16653	4784	8590	8366	5021	5302	16744	5578	14414	7879	11147	8442	9076	3614	13516	7042	16183	6424
9426	18939	7126	1697	6418	2584	15476	18925	15241	3474	16633	10851	19016	9261	2367	5241	11647	11459
132	14691	12065	12755	14017	10418	15931	4696	4311	916	1248	11230	17945	4659	12483	3179	4426	3987
8081	1285	18852	13783	9985	6290	16623	14314	7665	11282	13929	4283	14394	12069	13888	13605	6997	15813
6320	5173	9204	10055	6813	6889	8627	17279	1195	11797	15306	11160	12570	2576	10753	7558	9563	7754
8033	115	7917	8757	2124	4302	7710	1617	6237	4350	5344	9386	17304	3125	11743	8776	15960	5384
5610	2912	12480	5312	3704	16745	8583	1184	17680	18752	10254	5016	4564	2432	138	11749	5550	250
14253	14585	16290	285	10152	3433	6862	2759	7094	10730	2349	954	16521	14455	7699	6736	720	17035
10644	11310	2513	1313	11854	8621	7085	18571	18293	1015	7888	4594	16970	8504	8188	10798	13459	17396
6351	7019	14996	17310	14641	10422	13713	12880	1785	3839	11402	7776	8812	8684	6973	18142	11503	8274
7926	5892	1884	18139	12866	17330	11063	13446	16432	4076	2720	17551	10016	6126	5165	13593	16714	1718
1130	4938	10699	18322	13603	6574	5807	13397	17182	18721	18892	10880	61	13244	13943	16971	11151	13105
11499	11295	10065	5146	2135	7523	11895	18862	15580	4697	10975	13134	5283	7198	3562	10120	14696	6585
16712	10132	2179	15942	10514	10842	15372	4411	2674	16057	12538	12488	2771	5001	16650	16771	2189	18134
4242	9430	7208	6412	10719	8032	11552	9229	3853	7729	5603	16390	2860	8585	14767	10617	9816	18166
18961	8837	18219	4255	6903	15057	5	11250	2429	15970	4605	16926	14571	14092	18826	11426	5957	16275
2264	17745	1714	38	12390	9958	14027	1143	12693	11278	4223	13538	6076	8140	3178	4664	10306	12907
10184	16283	7829	7058	11555	9673	5018	16219	4018	6210	5276	13553	7733	2772	5335	7897	13814	224
10154	14254	15208	14718	10330	12354	13498	3365	2011	2247	6444	2900	16017	16022	12216	9722	16087	5711
4862	18505	16482	13252	421	14441	16828	12409	18485	10955	16957	9151	5349	5653	16915	15352	17605	1833
4979	14976	14674	18912	5407	9734	15312	16316	4198	18933	12026	18494	8463	2718	12744	11664	8965	2835
10326	18439	12703	9548	18811	12332	9753	17670	14076	5854	6633	15159	11828	6626	11423	13410	16511	7319
13014	3554	18361	5991	1695	3396	10634	17295	8417	8664	1011	9796	3282	15490	17167	2242	2654	11758
6448	1444	16778	12174	15313	16824	18869	13838	5509	8758	3624	6921	18366	2229	15561	10933	4848	10285
15338	1164	8000	7422	18017	3257	16309	3971	2317	6537	17403	12086	1111	18922	16168	10256	13112	8312
3755	6766	602	10434	13773	16535	6524	13687	1359	14399	2212	9611	3708	14193	5948	8314	506	3975
14362	17495	1747	5465	1773	3872	10399	15928	14401	15226	15134	9920	15873	14530	8530	7101	16421	11108
10622	11498	7290	1177	17363	14990	12045	16136	6018	12037	18381	12571	1704	5437	17855	4153	17487	13035
216	17716	18625	11064	7468	3070	11012	13615	8060	4981	192	15357	6338	16565	11825	16713	18082	9639
11399	13990	9175	5694	4093	9964	4055	5987	3905	5868	14513	3367	1819	1143	2923	12522	14657	3013
7512	10628	828	17121	7868	3710	849	14201	9035	11499	5432	14989	17569	5753	18563	4467	18788	7885
8763	14136	9480	16125	6583	11040	15323	17597	2431	8581	582	7514	10113	1673	18662	4981	4795	7473
10449	13025	1390	11592	10825	18325	7331	18674	8966	10923	11939	8372	18712	3801	16176	5045	1810	12082
485	18512	1642	8190	1858	9681	7088	16194	322	9940	5805	14122	6139	18811	14207	3856	13586	13955
6420	17905	8932	1672	17539	18728	1457	15988	1351	1964	11681	14952	16987	18834	16220	13834	9321	2344
2972	915	16703	10289	13161	2649	1790	14201	17771	10386	15888	16598	4463	6536	18099	2144	1226	13012
15686	7623	10612	16904	18604	2876	1705	2652	14312	6306	4183	3349	5445	10876	5363	5859	6133	9842
13693	6143	17069	14480	11957	6389	8638	15003	16196	3324	1467	12612	1157	11075	10439	13321	12931	7774
676	3218	1398	16858	6759	12962	7555	7668	1929	9756	8599	2668	13049	12615	11200	17593	3261	5518
17993	13520	1588	6741	8566	10713	15381	15052	10104	9158	17011	8802	5040	13677	2995	15667	7542	13105
7932	17462	4956	18327	13604	8385	2331	6389	12481	17719	4969	5421	16958	7590	16493	8469	11320	348
5657	10843	9953	1944	1429	11236	10627	16480	702	16581	12496	8333	15952	10060	16059	3703	3404	11852
7076	16972	4832	3439	1732	16980	3041	4615	17815	7395	12328	3391	13676	10344	10272	8165	15122	7142
5749	15980	18134	7437	11872	7494	9480	14737	15540	17750	11594	5299	10395	1968	4613	7001	3816	14293
3169	7198	9061	10385	15482	9041	2906	13585	2370	5186	6982	878	2914	15990	16988	4441	15273	5513
9456	5471	18044	13666	12726	11093	7472	16675	4385	15655	5061	17479	13576	17270	7393	15340	17772	12127
968	16056	2251	8475	6067	6875	4584	17141	12882	9048	17181	12535	7814	15349	17563	17500	12849	5772
5053	4426	18720	3557	16871	15949	2907	5029	18132	14997	3522	18952	758	10632	9388	15265	2376	3577
9738	8723	18494	16749	6223	4596	7614	881	5153	11924	8046	9108	17009	8813	4485	6239	10401	15170
15037	8699	16023	18143	14498	16101	9952	10211	14604	13965	18131	8236	1585	17354	4415	5646	12784	17392
18166	12432	17651	1341	6815	18611	7385	18268	10122	16597	7617	796	13690	1904	17673	11296	10633	13905
16791	6238	3866	17203	6762	7732	16278	1704	2614	1622	1741	1626	16235	18668	5017	8939	593	15935
3279	577	920	17906	9873	2929	8858	8792	422	17742	2447	18332	2883	10340	6085	13906	1423	4535
18992	370	11121	11878	7437	16433	15902	11818	1851	10548	1816	15420	16655	6940	14465	4747	17381	7019
5701	18060	2664	11278	14231	16415	13153	6447	16680	15235	13503	15082	18152	11346	1911	5913	1230	3383
13717	466	18622	616	7864	18242	17977	4994	10182	11260	9812	18148	242	3727	8915	4806	4776	1395
15606	8158	13680	9927	11925	9404	6226	16765	8767	1679	7200	1140	6496	14205	5824	4285	17589	1214
2481	4621	8075	7770	18974	1703	11760	12557	10918	10547	13618	7758	15301	3809	736	10995	11372	737
17885	3363	4188	3285	13535	280	1887	17877	9541	16719	3428	4950	11505	14641	16781	11463	3606	8179
9230	16929	16087	13837	16146	9647	12332	18706	680	14252	16331	782	18103	6665	15054	11744	2843	13132
3086	14787	9716	15031	9377	18116	633	9673	6812	12325	14533	962	16375	13783	3931	3201	14300	941
4495	9545	18514	1715	5674	6058	11070	11275	8090	4697	13364	15584	2587	4321	7868	7749	16304	6178
4302	17293	5429	8297	13165	9317	3311	11101	11049	15294	37	2701	12206	877	13959	8063	13059	5158
15938	1705	8467	5091	7114	3960	1519	14824	4511	13370	9011	3381	17801	15590	11726	4214	17918	16695
4317	10847	9844	12148	14233	7234	13328	13150	17380	14310	8949	17181	10822	9232	1264	14542	17322	13500
13761	1491	11443	15605	17225	7730	14804	8001	13638	17268	4512	14183	11879	977	6040	16670	17883	7573
6637	836	1598	5055	9220	3258	17941	9344	12793	13437	2307	9800	7394	10562	3297	2690	18049	12716
6079	8687	1184	16456	6490	9422	11108	5581	2828	8051	8021	12357	13931	4713	15257	8014	16494	11388
1952	8869	14631	14040	12719	12803	13954	15709	15749	6460	14757	8545	15230	16176	4782	1046	3746	14959
16323	1889	7962	7984	6465	14689	12518	10809	12729	2250	11133	12567	14704	12927	13647	6275	7115	7355
14388	14304	6281	5966	16844	16033	17230	11221	850	12407	11803	6977	3501	10784	1708	2354	5567	15157
3154	1937	7065	13109	3766	10887	9902	6083	3215	17043	5571	10755	15262	851	10502	5636	838	14085
18781	9547	8917	18428	16333	9661	16084	7274	14394	1282	2920	10986	7399	12	1386	131	15285	10005
10330	13812	7949	5056	14308	12392	10950	10557	17683	10851	18245	7418	2229	2654	14451	3602	18657	15199
8211	9282	14672	4840	11935	12480	3293	14638	52	4544	71	32	12754	2536	6382	12281	14853	8762
16850	12476	585	16160	17583	8386	7950	1937	668	1587	1496	2947	5882	16200	13310	11627	18516	11286
7827	5984	13231	14867	7599	2290	3412	3692	7491	1992	9609	2798	11365	15804	10901	9503	5758	12708
17726	8419	8228	9149	6761	18652	1128	17729	6780	14165	11673	8824	4900	8789	16051	15657	15026	18336
18117	10279	1913	15006	13042	18692	1842	6238	2296	15874	8161	194	8822	7783	14876	13313	6138	11869
17244	2140	10683	3095	10729	2986	17227	18799	6555	1760	7652	18158	15212	8169	14766	16841	16506	12087
12755	2296	8293	320	17697	15530	11084	16219	7369	18706	2697	2009	5892	16012	12895	166	17210	13893
14571	6393	17140	1247	1381	4330	9613	9552	8756	10876	12114	9182	18021	973	6442	18634	18708	2323
334	10136	14919	4531	6264	4344	7866	18378	13317	2148	7295	12385	4720	5126	16284	16715	15701	10771
6739	7483	1012	17001	15474	10065	14239	412	14413	15429	3393	873	2962	797	17125	9211	9632	6283
8626	18735	7382	15449	13163	5577	16954	2597	14818	8353	18634	13663	14107	9007	6192	12048	2952	1260
8929	5760	14947	9863	18092	6188	8787	18153	7809	15837	8305	3037	14991	10152	4713	11649	10422	8753
3718	4522	14453	15355	1282	13716	4439	17225	13517	3895	892	18326	10591	6138	9702	1817	5755	10153
13777	18956	11046	10438	12979	6684	11088	8593	3695	2585	3540	16948	2704	5382	17665	11533	12324	13929
12344	17173	18313	14836	16249	10943	16048	6178	11005	11591	8207	9109	18106	7008	3118	11351	3599	14013
14304	9903	5078	3333	15163	4027	5416	14075	1763	17167	17174	14147	4578	16976	155	2424	12815	5924
9774	3623	10976	10586	5979	212	12820	12788	17758	1434	13508	6361	17612	2934	31	18581	11576	9601
1413	11523	7524	13070	10488	1541	18678	1239	8366	17990	17637	17209	8565	12701	13663	17379	18424	2351
16907	15892	3729	7553	4111	4803	13765	9676	5839	6818	8301	13210	4032	17012	16983	9404	5921	11801
6677	3547	11139	12380	15489	18549	6096	3859	2277	17125	14376	532	6117	3061	13004	17305	17923	4781
17031	9112	8400	7986	124	4394	1941	16350	8571	12103	4033	14621	16060	10590	13467	13053	15798	11875
14339	1022	7082	29	1672	14329	16269	8480	8940	2342	3666	13391	4515	18424	15562	17449	11199	14307
1176	1881	13303	16665	1645	1977	14089	14924	11950	9876	18347	12696	8641	11342	12668	16282	1922	5992
7045	4317	10244	13113	8917	2203	10925	17309	9965	11118	13131	6892	7160	11017	11464	16676	10114	12161
6752	7519	16918	18243	18358	8381	15161	8415	5147	12564	3494	4367	17782	5092	5176	6354	7446	8543
9949	7729	78	4	1427	17660	13172	14775	1582	5262	12112	3634	18734	11248	17690	17413	16008	1328
12018	6048	10708	14905	3736	308	11238	17566	14652	7220	1669	12384	6038	11382	2098	18812	5283	13274
11999	7636	7829	17782	3362	4767	2806	7109	8303	4552	10091	8932	4500	14074	16021	6785	15034	11979
18245	6593	9283	8356	5625	13998	12974	1990	10438	9866	14388	4924	3789	9336	4985	3960	6077	1693
16243	3600	7193	11026	3081	16328	4018	3943	12686	6804	15112	11928	1921	11434	13096	1559	8392	15406
11396	5001	15727	10447	8023	1767	846	11826	3844	8512	402	5195	11524	10861	3341	10455	12760	2825
2449	9163	13117	18506	14508	13867	14117	2460	12971	13019	5122	16652	17055	7665	5992	964	10273	6972
5507	12870	14968	9714	2071	4956	8493	14348	11865	1815	9635	16066	456	18172	2810	13707	13252	10823
4559	17501	869	4310	10767	12288	8242	113	14213	8430	15659	8025	631	539	9210	11094	2273	12924
5665	10246	11150	8078	18871	18036	5597	14718	4111	1666	11863	6884	10422	14697	11328	5558	15528	5579
7571	18633	13398	4380	1367	12969	4528	5712	17243	14885	14177	9753	13632	5832	8580	6028	1423	8478
16960	9942	2546	597	8949	17706	11910	13386	9656	6391	5297	15191	315	10151	1867	13664	16820	2456
2060	1688	10408	13748	10012	17254	12245	12534	11326	9456	7000	14496	12161	16011	1588	12415	9102	8345
10569	11606	2778	11035	9232	3330	4994	14387	4767	14429	15342	18343	8032	16330	18039	15692	15825	16116
12913	7326	18603	13134	3785	16163	8988	1176	2447	11462	7608	5010	16336	16796	16495	722	8287	9327
124	15444	10134	458	8044	8009	7664	1655	16659	2086	14162	17710	18471	706	17068	16661	1575	7102
10518	17446	8580	12408	8227	13351	847	17590	497	1146	11145	8750	8395	2295	1574	5010	5550	5912
131	11916	1284	610	9243	7356	14386	4097	16978	16822	13434	16642	8566	4641	17816	8416	10892	13901
7152	15032	15563	6166	16930	16172	15541	5011	16152	4429	3904	17435	16059	7762	2129	7431	13840	8003
9420	18554	13331	9019	6516	12181	3606	5235	18969	12135	1987	231	6185	4800	5284	7531	1171	1484
3756	1171	16999	12237	9954	5468	4982	5576	16080	1638	10342	6966	2239	5017	10422	15431	11606	15380
8386	14651	18147	1477	15956	10731	12081	6172	16907	12974	10809	15797	16149	18539	17571	12750	16849	12691
