0	1	2	3	4	5	6	7
505	3419	1756	7202	14405	14690	10601	6552
3911	5772	7183	871	7922	4389	14957	5293
2605	15196	4234	4835	4631	14209	5974	3775
13556	14207	13290	6704	9408	5991	3036	414
9014	8370	2878	842	10979	14109	13010	527
14455	13142	15015	5079	3468	14500	14118	14804
10472	1836	9793	2257	14646	165	13672	13106
13959	4518	6998	9565	9440	7778	6667	14656
7589	9134	9454	1703	12295	735	12568	8838
2582	4076	2197	14698	8544	11712	11916	9096
12815	7863	3528	13320	2435	10714	4519	1688
6557	3440	4802	7193	15140	5095	12940	5158
7166	1543	5462	6803	14443	14284	6848	14274
3447	14423	6919	8716	6481	12817	12416	291
9108	5867	13136	4172	10428	12471	2828	15348
4817	9906	12870	13873	5440	3656	1118	15147
5767	6087	3740	9293	3028	12210	12367	9830
5328	15093	7420	435	12019	5994	7486	10337
1364	11445	6355	6314	11091	11905	7035	7667
11134	4564	14031	13158	8128	4497	5688	9074
7126	1627	11318	6924	11664	11873	5218	5960
304	428	3251	8266	8778	307	12958	6504
13200	5331	10147	2778	1192	10634	10392	5830
12464	10552	5600	8118	7918	2045	12790	10560
3900	4917	10309	13534	11294	7850	13888	14928
6835	2126	12578	10597	10037	10006	9206	1081
2106	5001	1396	12242	8940	442	6516	12340
3897	3802	10880	13548	12171	4063	4044	14473
8429	6952	1641	7967	5538	8195	1023	5924
3628	7796	852	12215	15283	4114	2970	648
903	12365	200	3714	8115	9074	12832	8228
5506	2110	11493	3850	2067	12721	14561	9263
13065	6817	8706	9363	456	15339	2366	8506
4963	1013	9038	1419	8239	269	15113	7475
14987	6450	12107	1701	11755	5307	1192	7197
899	11919	13249	3871	6202	11181	7178	8113
6462	7316	7178	13775	12147	14368	11629	10490
5913	11449	11232	4251	14280	4856	2134	12505
11169	11555	12058	10050	2504	12366	4602	3321
818	5041	13514	5152	11611	10200	8515	14530
6992	4085	4592	9172	13456	11999	11766	13768
5104	6908	12617	3670	9155	13809	5869	14496
3116	9499	6655	11787	6596	13817	9309	12594
14422	12430	8100	2404	14986	14286	4656	9239
10125	8392	632	5112	10022	309	11724	7033
15160	13000	4769	13000	1115	9856	9432	13858
662	5484	441	9191	322	673	4830	6550
6624	7284	4279	335	14433	10958	10166	6191
6536	3785	13990	13023	2289	11588	12118	13286
2429	8643	12129	3920	11415	12512	1831	2446
3686	4232	5447	11560	6915	4044	7663	13225
7689	10682	9175	14405	5064	9639	5392	4699
8642	5574	3857	10130	6110	522	14634	13800
6851	10848	14951	2336	8884	4232	7739	9111
3907	3794	5722	4409	6891	1983	4390	10141
11431	9634	15374	1820	13342	13313	4944	4590
8199	7242	7431	14160	11057	13980	14547	10835
7109	7012	3798	1628	11159	8295	4595	10097
4046	2739	10092	2537	11788	5251	12144	7074
10309	587	9298	13433	6040	14991	10156	10701
7408	3443	3314	8427	10686	4832	13001	10616
15148	2286	11364	8231	3353	8134	12107	10786
917	3611	4130	6442	890	9614	8080	11803
15127	5885	1484	3491	8024	9014	6105	14620
5564	10966	6117	5064	3648	6642	283	14318
14975	6573	9337	659	14374	5627	5949	32
15358	8754	3492	5341	5524	3499	13104	14001
4316	7194	2889	4888	3197	3248	10657	2197
607	15020	6318	9170	5655	12374	883	8480
10960	261	11849	2684	13132	11185	9760	599
10256	4726	1097	23	1709	3009	5170	15004
4735	6458	5998	14355	6911	11613	6638	8581
5910	12210	10558	9915	7937	7252	1487	12430
2145	10218	5117	5062	12716	8321	8171	6854
13891	941	8370	11348	4326	11356	1635	8389
10719	3975	6763	11754	7768	6421	6808	8162
15368	234	8736	15049	6998	7787	910	10130
14940	4354	5869	6574	13308	4668	5506	12207
173	6249	14786	14142	4640	564	11035	6377
1762	8276	14735	9167	6282	6149	5711	1968
14969	9633	10244	7923	3036	6419	10269	6879
12293	6469	8380	4377	8962	6546	811	8009
4434	12697	3347	3682	10219	607	349	11595
753	1895	5661	14184	15398	7022	7114	442
11691	4052	2122	2401	10114	898	13677	9880
14602	9072	7659	1534	1729	9082	11048	5190
9258	13993	14001	1146	2396	8490	3118	12969
10563	7910	5393	9103	13370	3091	1014	6291
8041	13308	10989	4337	5212	803	1771	14809
10508	6799	14175	9002	12980	10058	6871	10864
2284	2173	4849	11842	3139	8108	8905	1747
6225	5946	9238	13733	863	3510	3403	7690
3768	12349	185	1713	13510	12463	7527	13558
4287	3451	427	15240	12388	2363	3893	1454
10396	2850	393	2666	12895	5606	12544	12984
8593	3516	14237	908	8263	9996	9734	13060
482	1271	3711	11523	3013	6449	6622	6213
9536	3749	15046	4691	15025	5902	6627	5242
3428	6196	9333	7131	10846	6257	9189	6308
4564	7387	2800	11503	3485	7762	11920	4708
6771	5739	4497	6327	13170	7148	1991	14722
14170	1300	6729	14359	9551	12595	90	8293
12202	10970	179	10740	5403	4489	7458	4322
7066	1949	14654	11620	1549	972	12045	10906
4996	5502	5247	7884	5207	13433	3667	5884
7440	2548	5084	4815	10810	2490	13212	10188
6189	14719	1354	13118	5304	2698	6095	9761
8082	8835	12757	6448	14429	15405	10938	10644
5232	15383	7322	51	5731	6479	9679	1860
1321	13530	8618	1868	5163	12564	3320	9114
6623	1040	5963	12323	7554	2744	14017	4872
652	3832	5028	4736	13745	12007	3228	1555
12804	4932	414	12857	3098	6485	9320	1350
2729	8804	5929	1182	10679	10732	2888	11416
4206	14080	4437	10099	9987	1908	10719	14749
15008	7230	8683	7367	15288	10262	12872	14128
4239	13694	7101	13477	14875	6824	14626	5234
3747	3858	13785	11106	3772	4351	15373	4017
4383	11205	15236	7288	12122	6703	3543	6188
2520	12388	14292	10210	8073	12169	7781	6637
1181	12336	12979	15081	13858	5311	8345	4100
13701	9555	7301	1121	6951	1846	8713	9291
8899	4435	8683	6126	9543	5639	14573	3770
5526	1837	1123	9065	1098	13206	4385	3236
12344	701	11388	1293	12289	10890	12263	14779
4207	13421	2179	2575	7472	4373	9918	10921
10510	238	4083	5397	2151	1571	11939	10011
4010	13306	13690	10156	1939	562	13336	5565
13293	11785	14745	12304	9990	69	9292	11339
2409	9993	13935	735	1341	9221	253	11925
7336	2152	8127	1999	1993	7709	11046	9595
1386	717	8260	4873	13822	9641	8207	1184
11242	14300	7482	6082	12895	2503	5968	779
9233	15361	12962	1668	4664	13138	12104	8193
8906	4808	7005	2270	5496	12652	5511	12308
10907	15127	6717	5223	1664	1404	10245	14855
8479	9521	11860	14769	4407	3467	11567	8080
3669	4433	5046	8756	9896	628	10321	13674
13476	13212	9905	9377	1146	14144	6752	11890
3359	9413	3495	7191	6869	12380	12508	1574
7504	3973	2127	2976	12525	771	1554	3281
11922	11612	1203	14811	1975	2782	13031	12068
2570	7631	74	4390	14110	3108	13376	11208
2185	10112	14868	5631	607	12761	14194	6421
14746	3630	10924	7368	6246	11723	3221	97
12396	8316	3554	464	10347	7364	13464	1192
10931	10036	1959	10309	3601	8039	5025	2578
8435	12280	3269	10306	13855	11026	10270	14445
2524	9890	11670	14870	12741	8930	1606	2193
5942	5008	4758	14145	9283	14955	7487	5364
9750	3768	13861	1128	11640	2089	1038	5572
1416	5676	6393	2498	11875	10223	3696	8287
2662	10013	6019	6180	12220	2720	13612	5697
10342	7221	11045	12352	9461	10189	14587	8365
13707	5068	12523	6453	14744	6929	9834	8590
713	8319	5867	11623	11380	3315	8643	9426
10460	14784	11256	2501	6033	6388	3756	4291
11381	12645	5459	11619	8503	8003	4447	3348
7833	8804	515	1661	15261	83	8824	12972
799	6843	725	7263	2020	8120	7199	5812
5324	8146	3161	4067	4312	7702	13487	5610
3390	13809	12569	10472	4471	10476	292	4827
8236	15035	8603	349	4466	6433	7614	8451
1581	13178	5911	8467	5324	11132	11507	7273
4467	7828	1121	8257	6763	3736	5304	757
2929	14504	274	8245	9234	6138	4396	9642
15091	14666	2299	11555	2305	11001	8870	11708
7992	8030	10612	4697	12691	4711	1473	6881
9912	13365	2184	11744	14340	7559	9486	9699
9220	3752	14206	2976	1167	4324	12482	14397
4776	12658	12129	1729	8694	7877	9012	1896
13810	12706	355	8909	10746	5595	11164	12439
3141	13617	15278	12451	2952	5260	3251	8432
1938	1864	6979	13907	3764	6438	12710	8332
13667	9828	5954	6429	4779	5612	12323	13361
1882	14891	6620	7839	8085	584	2490	15010
3094	6454	11696	11868	681	9064	10866	13468
3037	3493	271	58	11863	1700	10808	4063
513	21	1125	14248	2012	7071	5524	14533
8	6005	8299	1861	11405	4733	1305	7549
14978	6526	7180	12055	8124	10021	12619	5708
2625	10952	2665	3332	12708	9370	5699	5146
9498	7348	12606	10276	1117	14047	9880	14068
6426	11836	9820	2038	12918	12809	3537	7549
14508	11264	2846	2350	5304	1038	7309	2648
9833	1976	496	1355	9430	5028	5723	4715
11091	14380	2501	9088	12486	9783	10770	11097
2792	6889	11887	7024	11515	4416	7575	4870
670	12745	4799	7598	9531	5403	8452	2496
4399	5216	1136	11156	3640	7732	1088	5281
4298	7820	9019	7503	528	5220	2497	10539
308	10556	12275	2675	12719	11813	5104	1570
1020	14338	12365	509	12963	9084	14757	3107
13675	14940	4782	9932	9609	2051	15298	5468
13513	10371	7794	8992	10270	8428	1005	11438
14784	8510	4802	10394	903	2108	12521	8535
13700	5416	5569	3270	4210	11537	5420	2026
6145	490	6335	3387	1181	3978	12442	5231
4352	1216	6071	6686	10039	6100	10127	10988
11952	8880	7332	8405	5739	7914	5869	14670
6514	14595	11841	11465	12045	6748	14980	11088
10802	4624	5099	2769	10996	2690	7946	8104
12000	6315	4391	12736	14621	1948	11685	1490
3080	10043	4926	13515	3405	7513	3914	13424
2379	15035	3178	1807	11991	7781	4542	14583
4453	14986	6234	15309	7042	3207	6439	13602
9792	2646	12784	806	8077	7132	532	12979
9092	3564	3080	6757	14341	3107	2183	12957
6584	4310	10109	858	3087	116	5876	6783
3027	2973	14871	8600	10771	13356	2185	8893
5151	10027	3572	6358	11722	5680	3409	1952
8449	4067	11454	14637	12516	4575	11318	11395
10583	11303	6627	11858	6378	2710	9682	13752
14521	13064	10875	6295	2831	1097	6293	6068
13605	3610	8326	14602	12965	14824	10435	14745
11435	1875	6377	2026	8802	2520	11361	2214
855	15288	7108	10253	8955	8214	14028	11282
10852	13345	1401	9502	1143	6979	8445	9629
339	5522	9101	346	11297	8202	965	14824
13024	5190	10991	5510	1590	1778	8381	809
6946	4156	3489	6916	8722	11366	13323	10062
12669	11451	5910	4963	4848	9591	2384	2375
12687	5939	7970	2199	7275	14921	7727	15409
1494	8122	7398	2523	6201	6280	14937	1674
7574	11050	7307	2519	1111	8392	7740	11269
3912	5376	3715	13180	10643	2215	11114	10436
6872	704	10518	3447	3787	10404	13799	2150
242	8963	9681	14086	5798	7219	7981	11990
4842	14659	3402	12464	9002	4311	11862	314
4166	5557	13285	7616	10114	10552	8671	8808
11526	11160	3540	2534	5726	11078	12718	9151
8158	4090	14758	8184	14715	13456	9040	8656
7391	14569	13389	9274	4208	7796	5235	5230
8588	11702	6005	15104	5197	1084	358	2562
15176	14394	9491	9301	5837	6100	1394	11301
4845	12158	14001	8286	6325	13241	2123	4802
14104	10188	1667	10627	14813	6447	618	5203
14415	3447	1573	9397	4361	4220	4948	12230
478	6659	1199	11110	7035	5408	11601	12068
7142	4343	8481	537	10221	9558	10676	11029
10779	11498	13598	3558	12900	7727	5565	5587
7311	7515	6706	12635	4779	1687	7243	14040
14777	5159	9946	8199	11777	1678	5867	14440
3544	11584	14653	3830	14240	6952	3128	11613
12887	11084	9911	9346	13078	8383	9246	6990
1200	11627	5150	212	3093	8273	12523	744
10288	8249	941	5289	3453	7943	2312	15242
2169	1052	12272	12150	8229	5693	13001	2519
7496	6696	7966	1725	2503	14877	14937	15054
951	6994	14585	5235	12883	5288	14295	1612
12707	10045	2260	5775	8625	12919	9597	13015
10892	2996	1211	11665	3531	9459	7830	6768
605	8133	811	15086	6262	14339	3718	11433
14485	7774	1925	13057	10529	757	2756	10992
716	1051	6065	13513	9673	14577	11426	12836
9542	6163	529	12802	5282	11118	10783	2704
859	4770	2123	8213	5807	8448	13683	8375
15277	15357	12342	10658	2059	12193	5689	2076
7371	3318	1689	7110	13120	6225	6290	1708
598	4355	12329	5987	11861	14102	13073	2909
12832	6311	9781	11338	11031	10479	11379	10846
10247	688	8242	11837	7325	6400	6082	1339
10783	5306	6361	2014	1004	1858	14446	13109
14240	11437	15088	5198	11017	4996	6416	14746
9288	4921	13583	4443	2066	14579	8584	852
14176	3286	841	14357	70	3676	12650	11722
5121	14601	10404	11126	14352	10433	7732	12341
4776	8893	10399	7297	622	6006	2913	4274
8747	10453	10965	3908	12708	14366	14471	4273
8224	8624	12913	4964	4270	14504	8543	7011
6460	4225	13757	2728	453	11845	4997	5401
14452	1732	14053	12413	8526	3450	8561	10486
8919	6961	12233	9084	12031	11651	14001	543
11449	12481	15038	1936	9088	15309	2454	11230
12946	1847	5790	852	6175	1185	7638	588
1390	5536	386	8783	6351	12834	13623	6458
15129	13578	2837	1214	1201	14678	7733	11059
9399	9442	14970	8989	2436	12814	7225	1375
15183	13287	11843	8524	1688	1121	14848	11965
3192	9380	3761	14789	2708	14329	1785	10510
2155	10907	413	15390	104	7937	8651	2117
4838	6861	697	3027	755	9694	12254	542
7403	5745	597	3758	9167	295	3460	15341
10277	7636	11747	5502	13681	2067	11093	11791
13845	9366	10535	12014	3688	11102	4933	13691
13082	11357	2074	13792	5319	10215	1522	8315
2713	13505	2654	14314	13621	12345	11484	7210
9993	14137	12489	11929	15248	753	12353	2254
14166	10814	4672	10892	9847	2976	13001	10149
14944	3278	875	1476	9450	1786	6472	5552
14471	588	4872	2347	10938	13665	9292	7704
10345	307	2641	1968	6077	6583	7417	15293
2923	12320	3341	6242	7389	15165	14562	13777
13176	4510	13446	12642	5911	13028	3153	14170
13631	10953	13363	4569	3499	9110	5656	13116
14252	5924	9814	13874	4295	12860	11999	4333
11841	5545	13094	1168	13936	3314	5783	7493
8180	7216	6415	2228	6410	14756	7400	2720
9359	10780	9659	11800	4466	9379	7256	12325
15038	13638	3374	10990	780	12924	14743	6897
1206	2557	5111	5987	3375	15162	4348	14226
2124	9188	15269	11268	482	10767	7064	8500
615	13861	5217	6369	10947	15250	14752	6280
10769	11938	8139	5959	14335	7488	6312	13662
12090	7465	188	1078	5802	6334	4266	11071
13584	7346	3492	8896	8689	3183	10020	10332
11112	15207	12123	12775	15146	7872	13436	2533
14702	1089	10020	4570	3350	9800	7049	5558
14910	14704	7180	7071	13910	8829	1904	4289
8743	4571	676	15173	7310	1536	9623	3431
1778	10567	8773	12927	11198	5975	7450	8132
14027	11925	10549	9191	467	3067	4065	2369
8230	11759	14875	14958	709	1861	13144	2490
7933	11716	6617	9313	13263	1159	8520	3553
11910	779	2398	8151	10875	11923	1779	15251
8557	2803	3810	2156	1845	1282	4349	14024
12602	722	2857	532	14580	14898	13205	12682
7671	13560	14916	1793	1731	12012	6403	2043
3225	9328	14311	5082	15191	4138	12965	2497
2784	8512	13149	14220	7137	5066	7994	13231
8990	15172	5718	5024	12192	2261	15299	2210
6732	12147	13400	13307	13784	12830	1641	9809
7012	12743	11292	2467	12016	13923	14120	7119
1157	1242	9731	12663	14629	1888	15235	8749
12146	13245	8666	601	906	3855	2076	9051
10276	15207	15325	10293	9552	1335	9419	648
5512	1874	4588	13148	8456	2112	8542	5232
7231	7644	3039	10302	8938	12490	8603	12743
4640	146	10248	3999	8112	499	12272	2437
7351	9065	8086	1443	10249	2124	3849	6234
7385	10239	5907	6268	7557	1305	14385	11405
5476	6363	12128	1690	14543	3508	5087	10997
10587	3830	12687	6416	4568	6192	5623	1058
13425	15398	14064	11072	8927	11281	10878	9390
11646	4419	4474	7683	3807	8068	4026	14726
6624	12686	3925	8296	740	6182	6210	1290
14547	3119	6886	8229	2322	13516	14738	6490
6674	12144	13385	14336	1351	2223	12354	15259
13030	7166	12141	6854	12696	2280	7005	2184
13710	9375	9713	14471	7036	12744	1558	13850
15147	2836	15237	8001	12617	11033	3081	7063
964	807	3209	15013	11508	2721	8840	1950
1884	8140	8188	8500	7932	9129	4621	6148
11512	1196	15062	8033	3506	13643	4166	9053
5102	6204	4296	1481	3951	12603	6377	11269
529	11881	13354	3682	7968	4335	8056	1813
5311	14473	7506	7819	83	3466	10802	3880
10692	9529	9910	12953	2294	10080	35	5083
9802	1785	5638	11380	14706	3087	13235	14660
2172	13718	5898	10909	12530	3103	4402	2832
11694	2748	9624	9083	12053	12822	12083	10717
