0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
13848	17741	14094	10863	8279	16019	13672	11570	468	14317	13952	2481	15320	18419	2444	6810	18917	5026
1616	2707	3748	6728	13583	3906	1536	8291	10001	12897	3060	12360	4680	2477	12613	10300	14512	18478
13922	16485	1506	3535	10235	14757	4431	2304	2520	12394	16937	6304	3595	15061	9557	5943	16230	2145
8637	10768	12495	9870	6484	8918	3650	8228	16643	17148	7264	17713	615	6679	8216	15016	16252	12171
6137	5713	581	17379	9244	8326	2060	2823	8098	16674	17836	2889	15271	11593	12888	11303	15977	11235
4975	13214	14882	7168	16291	2151	166	741	16365	14803	13986	114	14049	4412	1180	12658	11285	2840
6666	11486	3103	18005	5412	1140	4162	7306	15968	7719	8345	3894	9099	8498	2679	15507	9751	17136
5433	3666	18368	1428	5522	10692	6128	18890	9516	4447	14553	1769	3276	13445	14961	18183	17119	14804
10401	5503	4451	4150	8524	3821	1045	13754	17189	8097	18284	11356	12449	5473	18129	414	13814	9819
15385	3203	9016	9318	8236	11735	6476	13015	3751	2596	13152	18372	1759	5063	9674	16511	810	5898
16881	11497	10882	1827	3338	2277	5896	1337	1313	17232	9234	1551	11678	15919	7210	18345	279	2477
7496	15750	11641	10983	520	7244	11291	5783	11144	14800	887	6691	18687	14897	16177	2532	18553	18628
7887	5308	10024	13250	7284	9454	10635	8799	10870	11432	6494	15435	14421	13607	15576	9177	17581	1742
12476	4039	15627	319	5070	2892	16923	3385	5416	13831	18179	6338	18599	15125	13221	3976	8999	9888
18188	14992	1658	1049	6161	18416	5615	14758	6994	9646	12678	7612	17632	3630	9433	11666	10968	16867
7956	17911	17400	457	1582	17107	15578	15662	15264	7109	17836	5929	18162	14448	6501	6764	18707	6528
11577	8627	4842	8538	597	5601	14512	16305	11787	11293	16557	12982	14973	2626	10813	16007	10241	10082
15132	9001	6780	898	3688	13860	1498	13904	2764	9291	466	16928	11543	17926	11782	15149	12002	11969
2562	11919	5777	15976	17214	14697	6011	2807	18029	18912	11358	13643	476	13337	11918	6545	6139	10793
15361	6262	6857	18389	3260	18445	474	18455	18543	2433	16955	11645	3055	3146	8119	3885	13359	16812
829	3340	17117	1884	15956	16732	16041	16885	9488	8185	15180	7339	615	5801	17955	10789	17421	7688
14996	16231	12814	10429	15995	10766	4597	15988	17215	13105	18103	9725	3480	8476	6577	17254	16596	16403
3203	1617	1319	4245	12612	11286	2914	1866	140	11278	3474	13791	11857	18440	11697	8856	18259	18487
9476	18863	2452	14438	17394	21	17159	7059	5628	6556	10998	1250	2315	12004	11648	18068	2677	812
17015	12555	4196	10594	15570	16360	7907	14500	7867	12683	8768	6459	15258	6172	4951	6735	4797	390
9927	13523	15244	1034	12495	17132	6947	16728	15045	15836	14956	16067	623	18249	6941	14528	2285	14789
3190	1143	14885	11560	18280	2346	17145	9709	17417	9954	10535	510	17168	1288	6533	8894	3215	6181
3350	10245	6308	8606	14972	8240	8796	16865	796	11773	14491	16876	6684	3805	2331	15211	4529	8891
1824	3887	9459	3419	6518	14830	14671	18398	12421	6776	12100	1348	4052	3070	15602	16110	10591	6270
3322	2077	1282	5007	17536	12119	8625	5627	9720	17330	4670	14321	11122	6166	15603	4659	3320	13028
4460	17621	4246	2259	15806	4396	8059	9981	18011	6741	1709	17145	15104	9602	14271	7845	6912	824
18176	4276	13844	6793	18417	8837	2540	8905	12985	17734	16950	1009	4874	11631	14791	3465	16714	4570
7679	17596	3091	1666	9949	14193	2075	18861	8719	13322	1099	6172	13218	3317	13014	14613	6866	5036
4649	14974	14121	13784	18668	3311	10227	18110	5306	8756	4661	9190	11534	629	16008	1496	13309	9138
8824	8638	8421	7775	10447	11051	18298	17558	12415	13623	10880	8627	11936	10690	32	4835	11931	10687
15487	7990	12015	14941	15045	5155	10176	16007	18675	1777	6263	9886	8371	775	3315	595	12919	1252
16552	16919	301	14345	13372	5931	792	15955	5717	5646	3355	16678	1801	2858	13406	9078	5117	14171
5414	14897	14355	14339	8916	1814	16850	17443	10428	950	9292	4000	12473	4568	12720	7596	5709	10319
10485	6776	9774	5925	7448	17829	17635	5879	5002	13105	10803	9556	9581	15814	14745	18503	6259	1509
6020	17157	3188	2132	15074	759	484	3894	3779	10548	9791	420	1993	9565	12721	3169	7266	7408
12824	5645	7522	414	9463	6339	10274	2995	8837	7397	10301	8215	15782	2811	17393	14870	13892	2329
10495	12255	7893	1754	13058	15282	16119	5055	7200	8292	1508	5718	17238	7837	16064	9261	1320	985
18927	14067	10913	12257	6321	4457	1492	10218	13527	8074	16418	5049	7285	2925	9224	4054	5521	13742
1946	3851	7740	11909	15018	15795	17021	12060	10980	16627	2724	4561	4472	7933	6100	16684	15989	16245
2414	8498	17241	6981	17368	7114	4968	15287	6110	11322	456	4278	9892	11925	368	10551	7399	5052
6685	8859	15096	9710	8141	9426	10334	8300	18842	2266	3584	13773	15239	14754	8685	8224	17317	3827
13601	8823	17732	12751	4059	18668	2551	6063	2137	13067	13336	13598	11636	12918	17838	1187	3388	9670
8860	8415	9584	4545	2805	18911	14325	6242	10828	504	1234	6245	4091	6199	6018	10178	12831	18715
11343	8735	1055	15184	2542	349	16561	12305	14846	13462	5366	10490	14820	10578	12653	10135	6592	7782
1300	18126	14323	15769	4557	13243	8969	10960	396	15073	14467	12742	11673	1660	1746	211	589	16057
18189	5899	4340	1264	8690	13315	17095	16164	7290	10492	18532	15889	9857	13078	266	17522	11280	14480
612	16963	18607	6254	10567	1810	10401	11145	10125	870	9095	18396	15877	11753	2665	6727	3804	18258
15962	5958	9854	6471	1293	8856	3058	3029	1038	11880	5334	6031	1286	5915	6090	8870	5070	18204
7486	14985	1640	8809	1447	11258	2865	9390	267	10048	13280	11177	13263	17970	18015	9103	34	12329
8171	9265	4483	15053	9827	11564	3246	17606	8292	8527	14223	1041	9651	13197	18832	395	11092	6822
15800	7073	12222	9921	3888	129	16167	6721	9094	14866	13940	11309	13420	8110	6458	15175	6989	5256
15764	8457	6314	16372	12671	2428	6032	16046	12229	18741	12149	5804	1902	5364	18461	6904	11873	1851
3355	10632	6168	12983	3415	361	3886	1620	28	13731	13692	5991	4443	17398	9979	218	2012	13471
12396	18318	14576	17786	18402	10053	7354	2118	38	1146	11849	4455	13712	2017	5596	11645	9371	4476
1757	15627	5296	4322	12512	18362	3655	7078	6029	15733	2520	11106	8667	9808	13066	6290	17613	13794
12304	9112	12920	5453	5004	13182	8117	9954	13898	5435	6435	2614	16757	9430	10614	3771	8039	12247
17936	1656	11197	14977	17106	3364	8577	15807	1936	17285	11962	11596	8379	11656	3075	6191	3244	16697
12553	10574	4942	2867	935	3323	4222	1013	10123	17748	12299	16655	8799	12947	15991	13089	18286	5258
6182	10829	7955	13375	5111	16016	4870	13311	17681	17134	9660	6448	1512	8503	7347	7829	2466	18783
7146	11328	3532	9603	981	10698	17941	1598	1359	13065	15018	3438	9027	12190	4593	7544	17736	9568
8442	8447	87	11770	18731	16618	5151	4253	13011	16139	11747	1511	17058	4661	8175	13349	7278	13770
1079	346	5933	4483	16430	18794	14195	16887	18036	18550	682	1995	4914	18413	4266	15520	6039	15974
525	3773	14000	1100	6633	1202	15737	4771	4587	12781	5709	3025	16973	1976	9568	1968	2284	18365
16701	14244	10810	398	17651	10277	9334	5898	8570	4933	12397	4617	9524	9682	17122	16659	12848	17590
7531	11820	7391	12646	10439	13828	7120	14205	8335	15551	3652	10344	5434	3158	14851	14509	18637	5816
16011	1298	8877	15752	15862	12585	4633	11609	15099	6747	4479	8262	12517	5499	7314	8028	16654	17534
9577	15640	6598	3637	6718	14047	17923	15601	5090	9444	18431	14664	6041	11255	9900	9072	9762	15346
291	13931	3596	5605	7501	1682	9290	13125	200	18752	16955	7555	14112	13727	5167	15441	12093	2103
6627	6470	18499	18570	3247	9765	3156	6082	9168	17446	13477	3985	3283	6089	16226	687	13938	3063
15	18122	6687	4377	8899	5135	18429	10266	3596	15179	17861	4776	9352	10246	135	8214	13354	15766
11560	16571	3271	1431	6011	4442	3912	13383	5587	18155	11732	7189	2667	8398	18714	815	5841	16237
18908	12989	1063	12011	7325	18861	11593	11296	2039	2341	7016	8381	1462	13935	16213	13933	3870	9497
13281	5850	16036	14230	16781	3786	4542	6822	10425	16402	10510	13697	9391	16585	13803	5276	4352	12385
2273	5995	7080	17976	10370	12417	8134	3847	14336	16560	13694	7618	13000	14788	15286	12321	10973	4531
1750	12138	13969	13932	4551	2583	9435	3524	15610	16634	317	15037	13324	12493	12635	10543	8568	14322
14550	6740	9050	4503	11913	13298	9911	2626	5771	6993	10553	3083	16355	6876	15983	12613	18442	9631
15089	5770	539	2010	10315	10510	17129	3198	13435	2253	10144	3227	15651	14604	15978	12279	15679	6787
15848	15079	7075	11283	17417	16585	11473	11464	14133	6020	2890	7221	4820	509	18747	3060	14357	7487
17428	10716	13579	11783	3235	3302	4292	4906	900	18217	11807	7233	5381	11205	16297	12825	14903	12766
18395	3571	13505	6879	12829	4347	4887	11057	513	6169	3575	1230	3984	3475	16482	7883	8658	5928
2345	16523	15092	9286	7487	3916	1712	17633	1252	1885	377	7773	13334	6792	10247	1925	6650	12545
14711	15381	16939	14858	9758	13874	5988	13414	2867	1906	17363	11351	8896	8068	4844	14608	5722	5847
3328	4416	11325	12437	4456	2131	13878	13928	5591	8135	12876	16736	12924	6320	2617	10182	9082	9999
10107	293	5723	4644	6517	3998	4896	17569	4385	9874	13365	17833	10654	13135	4889	5307	9448	3008
8154	3892	10640	17338	2903	1911	11495	7587	9749	18102	14228	12349	11057	1172	15651	9512	7609	2827
17544	4135	1467	11504	11752	664	16731	4507	14726	2150	15840	11665	8666	12101	17912	7233	5630	5754
4203	17535	3316	347	406	211	11954	447	3700	10186	10967	16953	336	14096	10159	1361	8086	12800
1243	4973	18488	7991	18696	2134	10533	486	2	14785	17122	14271	8830	3614	14023	486	17091	18393
14290	2802	4054	16171	14545	2344	10993	15536	18312	18508	9635	14511	17987	6010	16887	1587	2035	10986
13734	12885	11207	9435	12115	7593	2502	10189	7383	13443	8826	1915	8646	16842	8549	17214	9916	14730
15673	9541	16983	4611	11225	15557	4890	2622	3108	8631	9629	17735	13702	10241	2978	16927	3208	3703
228	12453	15032	11983	11763	2258	4994	1594	174	14643	16141	12703	811	1728	8859	3181	5030	17580
8566	3435	10929	18711	5453	5091	6066	11069	151	3579	9329	12105	1428	13464	7346	1526	18631	1348
6359	4884	15904	2515	18478	10742	1817	7619	16510	4754	17088	8844	6090	15245	1426	13687	6653	15804
11844	12340	7889	13285	18931	12115	12688	1902	7509	14085	11696	9926	1368	13128	3479	10347	2521	7289
12156	16239	9286	1633	1013	3114	5553	17905	5539	696	15659	11563	13263	2593	18824	17462	13976	1255
9095	11577	16809	18124	4590	5915	9088	8973	6952	11259	11871	17926	12574	13681	11130	15126	4426	8960
16368	4576	5044	8224	5981	4555	750	2039	14904	6469	9535	13963	18687	11935	18384	10443	17396	13778
15555	13103	18619	637	7255	12019	18929	1708	13458	14601	4776	14843	3550	15963	6900	9888	18468	4749
9232	8229	5819	17226	851	5666	11592	9674	6090	11966	15238	9508	10108	11989	2785	13238	9842	6704
3367	18661	9211	9170	16681	7061	3845	11770	12641	2067	15781	2924	9427	717	17194	10380	6240	6249
13351	15625	16126	18054	10844	4099	2818	13077	11445	8786	17344	1684	5024	5866	15296	5268	4524	18246
13937	17484	1808	1749	15743	11522	10427	12809	10985	18509	12541	1818	5372	16801	10876	2114	15226	17733
15136	14177	16998	553	1002	3998	7964	15189	18855	18623	11783	17397	16934	5878	18437	9914	15225	15702
1233	11241	14442	11194	4558	2367	6153	16333	994	9198	14511	2771	16179	11244	269	11883	13643	16565
4966	14289	14518	188	1950	1525	18575	4161	12586	6815	10102	5030	7244	17705	14171	9371	3392	11835
4959	15679	11588	10323	6452	120	10869	13693	11936	117	9898	10580	13605	10951	5987	17666	18026	17563
583	8704	16352	11299	2225	9725	12694	4531	9432	3417	801	4787	12266	4087	9840	9315	9358	17206
6687	1211	12594	13900	3269	15928	15193	18880	12129	17076	8059	6622	6838	17430	7417	12677	6937	2478
475	2368	18017	1234	11250	4231	928	13373	18940	8750	13176	16561	17647	9377	13429	11089	7216	4395
15368	7584	7555	7405	6952	13247	12841	2052	8497	12455	17969	5929	16024	6547	401	11789	13086	2524
12024	11984	11522	17482	8826	18188	4423	9382	17257	3797	18199	11344	5647	7152	8072	2143	13094	13433
634	17039	10742	12347	9515	4106	2534	5359	15917	16637	2455	16557	13251	5892	14772	132	13917	10129
17751	10215	11571	12117	5948	13723	9355	14396	18706	13187	11728	9998	18081	5724	4302	136	12978	13577
13073	13625	3771	11746	3466	502	3226	4776	17086	6166	11565	1040	6858	12582	1631	384	11951	8582
5402	14405	2187	2653	14567	6857	8150	9848	2571	7150	3162	7167	7239	843	158	14272	12692	17767
5476	17959	10440	9643	3169	11760	13780	10318	13236	10814	15036	2352	15662	11155	1491	1741	4742	12046
3734	14716	15713	9543	13936	386	15906	1792	13031	1618	18554	16667	8191	3126	16707	10956	14795	5660
17699	2035	12490	3880	3783	11461	4209	7328	11343	12027	8292	58	9518	16760	10199	3825	13507	4206
17721	13073	5601	12794	11081	790	10482	17847	6888	17214	11702	10714	7647	6789	3803	6873	14299	15077
16170	6858	8112	15894	7252	2139	14139	11559	12599	4171	17230	14939	7129	3422	2403	688	14181	17936
12808	15515	2421	7038	7090	13876	1618	2688	8442	3566	10497	14335	10386	4352	9309	632	4351	14403
9037	7363	3963	671	11973	4228	3841	128	8801	7714	17929	2070	2975	8446	7753	15842	1116	18541
6095	3697	5342	13551	5523	6266	6632	6174	3925	8915	9428	3911	13788	16658	401	18161	2411	1537
15008	9362	6265	18780	14048	7543	10424	6629	13112	4618	8830	16874	17925	9131	12335	2685	664	6920
13648	1323	12734	6392	5376	3088	13572	17318	7210	11469	3166	7329	7800	10917	10909	16123	9214	9995
16701	2613	18313	4201	209	9925	8433	2749	1718	6502	2112	9438	9909	10580	306	3474	9080	12227
3941	10491	15961	11384	15631	1906	8361	11219	2799	14859	11401	16959	15532	17041	12954	10216	5151	10083
2162	14793	9503	330	12549	7085	895	16020	4450	10907	8919	8159	6382	2472	17330	16349	15647	8510
16113	5214	13777	331	2407	155	15582	4238	9393	487	4695	3675	1415	12182	7854	398	10789	5561
5418	15115	12369	8431	5207	6872	14272	9650	12649	2517	17604	7505	7648	4049	4080	13903	301	4455
9009	13694	16374	7330	320	3343	313	10954	1107	12875	5003	12685	8938	8024	14918	4677	4175	11255
6574	9	15343	7234	4412	17956	8326	1963	2767	2746	18273	11699	14507	11122	3066	3474	7338	8818
12326	14256	160	16988	13636	8832	12553	8813	13478	8300	7865	4826	12344	5758	11058	15090	15538	18887
6979	7146	16415	16768	14060	850	4286	16704	2678	2662	15876	16151	11164	1546	7949	14709	8688	15927
9086	11457	6045	4325	11023	15619	17067	14941	3333	13624	18460	18526	3120	236	4703	13757	3120	17678
5057	249	15280	3630	2200	4670	4111	10450	15308	10083	1916	13197	18744	12675	10752	11500	11786	61
1338	13979	3429	7923	1115	11782	2175	1667	18462	15013	8143	7588	18193	4176	11120	3558	4470	7969
3422	253	1974	13932	18752	1112	16612	8160	7527	6659	6623	17399	16275	12588	14911	17081	3982	16082
8252	17236	8857	4129	3164	3642	12039	16044	9742	10757	14248	6519	17243	11861	9482	6398	1648	14064
18333	14367	18270	138	12843	3557	3303	16154	16207	10454	2243	2559	15940	411	2922	652	16156	2538
4527	537	10817	12743	15887	820	16969	15696	5639	17461	1358	2805	12527	4260	13072	15609	2610	16576
8302	16464	1365	389	10948	10843	4387	12350	9175	6852	18	790	3286	12736	18405	3252	11771	6750
4986	2045	13364	12989	15682	3752	10519	18488	283	10761	4627	11816	4161	8637	3178	9129	10010	12694
14785	2793	7294	5304	5466	12875	15643	9768	9391	2647	13252	10474	18113	10770	5797	14568	7366	4016
17402	10818	1055	2320	1043	15929	13474	3094	9160	17176	9309	4383	9649	8017	10999	18406	5516	13724
6143	94	4919	2468	4218	124	10952	8476	14288	18275	7916	6588	1155	15939	15661	6327	1609	11976
3157	17807	9427	7473	1362	10889	5883	3100	17261	147	13465	13809	430	15420	16611	14772	6312	8369
2790	12762	10534	7738	13971	12537	5452	3611	11532	4952	9680	3532	11672	7482	15585	11382	4024	18302
31	6168	15457	16610	4046	5810	14428	17339	1342	7399	13329	12459	1847	7395	18415	2953	3017	11372
14434	14631	16754	4667	9956	4969	13372	682	13949	16634	8234	13298	13974	6044	245	11353	6863	3847
5407	425	5417	12447	5724	7737	719	14628	11456	17980	9965	16639	14715	1160	15433	9781	4131	5774
4119	16483	3944	14573	3890	8100	13227	12716	5831	233	18510	14093	13385	11799	12369	2135	10714	15756
3759	6067	12634	6718	13847	14449	14438	12134	13746	11313	18935	4819	17208	13856	14641	5190	14093	11536
5296	5437	14381	14085	13852	10347	4111	16990	18308	6680	4298	8701	489	17434	11779	8316	14042	8312
8698	7311	12224	7980	2626	6053	12126	13475	5778	15023	611	2761	14454	7553	1502	7563	6016	15002
9120	821	12025	3046	6155	11666	3351	13980	18264	8319	13012	10652	9798	426	12546	10367	3437	14335
3670	11230	6616	17996	14804	4596	13616	4635	17343	16212	2818	11012	15634	11701	7768	11185	2290	8293
7162	14760	2683	13595	13110	16076	10578	5699	264	10005	3978	8097	15441	8062	8381	18191	14476	9606
6219	15569	10569	2802	2610	16845	6056	11578	18290	3842	13569	11324	1622	13923	15565	15063	4233	17074
7116	13453	17233	10114	18933	13524	6651	12286	18674	16264	8225	4144	1188	8205	11090	17389	17053	17370
2146	3680	10924	14983	10723	15981	922	15854	10358	8352	17460	14800	8578	9545	4114	5516	12364	18640
16134	11609	4808	8718	14122	3349	7005	3071	6574	8845	6259	10499	3533	6772	2233	14730	14055	18765
9926	11248	3583	1494	14609	11435	14465	8121	10631	8167	14951	3409	11370	15687	18610	4481	16601	9015
14237	9808	1234	9738	13355	9054	170	6316	8937	10357	18073	154	11895	1560	2459	6476	226	14466
9903	12080	13329	4769	13859	18477	13680	17548	2507	7574	32	2550	1453	189	17830	14849	10058	6499
16075	17019	2472	9553	6608	1312	2307	14446	6001	7426	11648	5606	16828	10798	2190	5068	12917	3593
6727	5021	17028	8789	7555	16672	4802	17377	11118	7514	13979	1299	16038	16678	4250	17327	8462	18811
11820	15453	15987	13411	13757	5800	18227	12827	5231	14860	14078	12078	9564	14776	6575	5955	6239	3125
17464	8510	5915	8627	17551	6513	10871	16611	14216	1197	14694	17058	17540	1557	3937	10455	2103	951
10218	8716	18092	15525	9939	17706	1262	10276	4905	897	8606	12473	9972	14681	2000	13379	16685	4973
10106	13073	9739	13678	2318	9615	4659	16944	16464	15497	14549	4007	11707	6125	12775	8533	18498	94
4991	9667	15831	14510	17807	10050	388	11973	15431	12904	5556	15537	9788	2509	14499	3862	3021	4059
13424	13690	2163	3392	113	11086	15890	10360	2005	3863	2962	9279	5649	9520	1418	12319	3756	367
3018	17066	11928	11822	12777	9269	8696	990	11850	18102	16808	11619	6512	2693	10711	16114	7993	6762
17064	2179	15124	9314	12346	18747	16364	5057	6209	7087	15040	16055	9299	9036	36	16995	8415	15784
12918	18594	980	16568	3606	8752	5657	10920	16850	2106	9574	3834	16171	7958	3473	17230	14632	330
10737	1875	15489	13033	17584	13381	18390	12931	119	7392	6532	14662	8748	14389	15421	3808	18005	8042
10404	15608	14648	3390	18493	8595	5183	18504	2765	1860	6120	13276	5502	2199	3599	9483	15312	5172
2567	12068	18227	18075	10006	263	9201	17851	11458	17349	4410	16564	7355	10012	3088	2925	6486	16937
14634	15527	9282	10438	10474	16839	3216	6490	343	5291	6846	242	3385	16557	13621	4708	18409	15432
8663	15259	13065	18869	13724	12210	12925	5379	15357	15028	3714	6133	5716	10905	17796	11195	15770	2361
3638	165	2704	17031	5555	3983	8586	6547	14854	1810	862	17409	696	1560	4672	2669	17183	10655
14900	3347	15374	6614	169	8905	14994	14908	3597	10446	13984	9126	7287	6824	346	7748	12607	2451
6283	13872	16413	18700	7968	18430	13717	9597	7822	16842	7971	16981	10563	3910	6201	1743	17471	11646
4011	6968	18826	14902	15184	1638	1593	14630	3817	5584	11390	8443	17655	5754	16145	2482	5296	13839
16928	12488	9986	15397	15770	13552	3489	3744	12265	17826	5698	15646	5106	11968	954	3146	1261	7707
763	13529	10918	16094	10563	11768	2792	15521	13996	12947	12575	11685	2159	12239	18364	1223	6409	8132
7732	13847	13675	2735	11614	9230	11205	10692	11858	5905	12779	424	10069	2102	4811	471	17616	1726
13834	4089	15371	11410	5952	14400	3198	1441	17787	13284	738	9356	12649	4795	16756	18626	13611	10350
12480	36	9303	7690	8051	3573	13441	3912	10503	5707	13353	12659	15094	9911	822	17430	12719	57
14488	4675	18908	1627	15614	370	16650	8698	4247	16262	16202	13229	4187	17620	3261	9995	18389	7947
13285	3793	5505	3240	13606	16081	1540	5934	10234	1417	11217	1870	12427	9027	10394	1824	16711	16865
5669	14113	13416	6075	10318	17853	1533	11420	4450	4272	12517	3885	14479	6572	10580	12355	17645	1655
1424	2197	6914	17734	12315	1273	5222	3479	2918	5070	11568	704	1283	10632	5605	7019	8814	9396
15564	7318	17025	14252	4266	593	7790	16430	7423	13680	2784	12651	10634	13772	1591	9623	9510	8809
4033	2667	12371	8435	13033	3811	1115	3031	18691	604	13206	1986	9700	18028	14319	16979	14917	12544
9154	10860	13722	11508	7260	17390	15275	212	5812	29	18372	3083	16760	2100	11212	7075	9894	8422
11647	8882	5654	11808	7687	11918	4403	14205	92	12166	9419	8142	14512	11044	7760	8953	9072	6418
6383	6205	11690	8282	18106	18381	17143	7137	12435	1090	7286	7208	10812	12482	6099	13918	1761	18410
4931	4531	16767	16729	7225	2014	6218	9687	400	16025	17109	12069	17958	12969	14107	8312	9538	13195
14975	2681	9244	2171	2291	1932	18644	11548	16491	4538	15645	18472	3915	11794	16450	1557	12016	18435
9759	14846	17562	14275	16378	15938	6142	6354	11041	17473	7972	175	6386	8716	1250	17069	11087	9603
18038	15790	3130	3796	2220	7628	8012	17122	10230	18655	17014	3854	34	7637	3704	9586	7255	16025
2749	11137	17903	6185	15739	8723	902	15675	7938	10483	17086	13485	6627	5033	609	10398	7413	14527
3638	17604	2362	8427	2516	15862	5743	10790	15496	12269	7165	16810	4340	16034	8858	16606	9045	4392
85	12021	15720	2243	18809	12594	9330	18611	7358	1731	13965	18687	14282	11375	16912	10548	7929	14819
13105	9415	1832	1769	12141	7718	9565	9877	6512	4255	6061	12919	6575	13929	15140	8182	7442	17602
7803	8579	14882	14556	9190	1269	2369	1655	1819	15570	710	2228	18355	937	16291	16073	17076	10161
13882	2884	14484	4185	10063	677	14092	3610	15077	1932	2699	7486	14051	10730	7939	5045	13502	13586
535	18224	2269	7722	8128	4716	17576	7381	17037	3042	4125	7474	18247	14127	17613	12889	18436	13775
16545	11477	4809	7478	10374	18923	11377	9753	7354	14161	2117	6794	12532	8843	6540	2073	9468	10843
3930	730	17858	1711	6733	7148	16473	4134	1429	12134	4278	12567	17731	1602	16440	7761	11029	17686
6733	16717	12905	11874	16945	8745	1745	6948	994	15005	1822	11311	1329	6912	243	15185	17338	615
718	17445	15321	805	4149	6728	8145	16149	1798	6916	1503	7401	7773	12015	16781	10643	7710	17490
2466	16066	9278	9886	2216	13389	372	3065	7633	12874	18363	2544	506	4113	10156	12994	13652	13812
6764	6124	17662	14437	8797	7890	9299	2545	10330	7700	3689	2696	7601	7447	10705	9329	14438	15890
3936	1426	12374	7713	9805	6999	12656	4794	12287	6589	17774	1780	17560	4986	6345	12925	7097	8376
2511	15804	12800	14397	9908	9472	4068	5931	3966	9068	9630	18716	1444	9831	7466	15243	6729	9112
13826	4729	18884	4330	15751	102	3759	11031	3176	13407	10172	7858	15407	10735	2598	15081	14512	15282
14256	3886	17281	5529	69	14822	16508	2544	12445	16054	5415	4877	10664	4410	9007	15575	16464	1389
15659	14886	16532	5350	11404	4270	6572	10439	15301	3498	17838	14507	14701	17927	8982	3869	13540	5703
1404	14921	8976	7376	14018	820	2218	1456	14737	7868	9738	12729	1647	3168	10852	6764	7410	5384
16299	10073	5469	18763	15815	15012	7435	11502	3682	14912	18539	4842	10914	11120	18107	8592	11524	9737
5369	15994	2364	8336	16626	1321	6749	14969	16196	7947	3332	8458	10365	17952	11322	11936	14084	9596
5542	3350	7406	1051	16086	15957	2313	15780	17188	89	4180	2960	10762	14570	3766	1400	18463	14159
3351	12233	9238	12203	7523	17538	16057	14227	10159	2713	1135	7708	12727	8324	1626	13086	7865	14061
2111	7938	8149	17764	16126	18173	16349	7581	15702	6079	7371	18884	1587	486	16372	17595	8169	4874
3475	16233	8975	14076	6486	367	16080	8999	5860	10335	1879	15706	9566	12596	6259	773	9382	1967
4162	11087	7733	18864	2119	5295	775	392	12526	10414	4401	10143	18699	4729	7219	8700	10628	3460
14066	7751	6884	8534	5472	9330	6253	2390	14654	510	16127	10784	8357	16315	3588	9643	12653	6524
8052	10867	10234	5907	17625	13850	8703	1188	14207	12225	3763	8826	2367	3196	10424	16361	18699	607
5541	55	6281	16957	11335	9905	1719	1627	5423	17228	4750	13170	2717	16715	780	16939	4879	7996
3007	18738	1318	883	18404	8247	7571	8795	5172	2118	17279	9916	16859	5359	8889	2470	17608	10660
10775	9674	17460	10599	17373	9692	12183	11733	8008	13806	8152	13366	2141	12810	14416	17925	5196	18799
12280	256	5488	17559	472	14286	6590	6069	4698	13006	4666	17980	403	6082	4388	16181	11911	11296
7957	13303	8414	14750	9410	4561	14137	1918	3731	18842	5487	12410	13358	6703	12933	18601	11501	14004
2513	4485	4469	14423	3934	10880	18824	3118	18050	18944	9650	18292	18187	9881	14729	14715	1183	13172
2040	14795	2359	8510	7615	4761	12600	1099	1880	14978	1545	2031	14529	15243	7925	18172	12652	2093
11382	10534	4576	15504	11131	758	13662	16308	2296	18087	5574	11809	9519	8384	7791	14424	14661	14830
5118	17541	2504	7635	17489	10867	1199	6756	14867	3874	10306	10205	6699	8601	11678	13155	9602	7743
4456	15993	8591	4841	9065	6114	143	5868	2233	1532	14879	7144	4277	6902	2408	1625	14326	13105
12776	16600	8076	15776	1731	17690	871	18574	16832	450	6516	13176	1811	605	8328	14634	1484	13026
3974	10605	6015	2927	3664	15202	13624	2049	5495	18871	11916	1332	17945	892	6158	18892	4444	1131
425	15447	5384	16490	2515	4491	15568	2289	10940	2775	13382	3013	9156	6690	5926	9651	6536	858
17559	8433	16175	18904	839	14479	18161	1356	10471	10387	10684	2856	9674	505	6261	18533	7517	6143
16583	11533	1974	9961	2006	16011	9353	2384	2923	2023	7405	18232	12667	9801	2704	832	6811	4017
12672	13511	16667	5776	849	13884	13130	14696	5454	1026	15969	9413	15339	240	5949	11355	14065	9161
2075	10867	15955	627	12076	9367	6900	260	8420	7253	16159	4765	5690	13071	17066	3194	6588	14800
1684	16600	11363	17000	1077	9468	4848	15729	17905	8200	15250	5969	6815	18519	18299	6146	18564	16010
17362	12468	11965	11381	11205	4443	4775	3820	194	16203	18224	4447	6543	16681	7566	13338	2500	18164
15820	13931	16065	7179	3173	5900	18432	3717	9414	17056	2737	1317	4172	18857	2677	18303	9081	9242
10132	14851	16609	11741	7518	4327	686	397	8874	8662	1809	7115	16151	3539	1107	11200	13622	10033
12693	7487	8393	16737	2185	12307	4999	14752	3142	16560	12259	8051	10588	17661	7241	2423	6102	12227
14521	12550	9316	8618	2621	3395	18217	13051	1535	9558	3064	14351	4856	16815	12245	11758	2193	1825
11265	10418	6799	18732	7398	5885	8005	383	8067	17450	14419	16506	2068	13310	18165	7533	6566	6920
15596	2178	6998	3879	11623	15245	4347	10681	12565	858	9232	17932	10357	9085	1412	1155	15012	1415
3261	5033	7306	7652	1755	8401	2710	12269	8107	8662	11553	9424	6658	17407	4261	9264	7083	9911
